Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
10,6_obj3_f09,4,7,0.9,0.9316766858100891,0.6040963534732037,4.175975383045352,[0.48304674 0.14741403 0.19815812],[ 0.49034587 -0.18925929  0.19091783],[-0.00142396  0.00623987  0.75441593  0.65636545],[0.71354991 0.00590647 0.00643536 0.7005499 ],[0.51278692 0.19848761 0.25870204],[0.47268033 0.8012265  0.25325233],"[ 0.106203    0.97760236 -0.01374501 -1.76207235  1.65650405 -1.57486719
  1.17042237]"
11,6_obj3_f09,7,7,0.9,0.9083012938499451,0.5705303083333455,4.17033448127705,[0.50695145 0.12580758 0.19862455],[ 0.52533293 -0.21403179  0.19035617],[-0.00223026  0.0074197   0.75931662  0.65067524],[ 0.71485472  0.00173257 -0.00106036  0.69927001],[0.53643209 0.17754875 0.25926137],[0.52057773 0.74783623 0.25419569],"[ 0.0690727   1.0163591  -0.02516178 -1.64413499  1.63788699 -1.55737172
  1.08531244]"
12,6_obj3_f09,6,7,0.9,0.9159207940101624,0.6396093361131459,4.166654600900251,[0.48991099 0.10948597 0.19886574],[ 0.50461048 -0.22690189  0.1824628 ],[-0.00225699  0.00641742  0.76556337  0.64332449],[7.12415457e-01 2.36567529e-03 6.87312568e-04 7.01753616e-01],[0.51921582 0.16073938 0.259846  ],[0.48128    0.79919642 0.25405136],"[ 0.05473687  1.01375505 -0.03569843 -1.70656052  1.61675094 -1.54205085
  1.14604633]"
13,6_obj3_f09,9,7,0.9,0.7251399755477905,0.0007455196357514007,4.241277741465888,[0.49681905 0.12311935 0.19868079],[ 0.53087831 -0.38538474  0.17660454],[-0.00106595  0.00793779  0.7529642   0.65801275],[ 0.71056074 -0.0068689   0.00491381  0.70358521],[0.52658457 0.17375572 0.2592881 ],[0.52638233 0.17424263 0.25981519],"[-0.18829476  1.08966841 -0.1123898  -1.53896005  1.41808768 -1.36230701
  1.09772222]"
14,6_obj3_f09,1,7,0.9,0.9163890480995178,0.6208911752159562,4.169460011927678,[0.49922076 0.12379654 0.19862223],[ 0.51209527 -0.21161228  0.18430485],[-0.00200481  0.00760971  0.743918    0.66822463],[ 0.71373612 -0.00073154  0.00449747  0.70039988],[0.52858776 0.17568791 0.25996727],[0.52481526 0.79654306 0.25444466],"[ 0.07245291  1.01546874 -0.02093488 -1.68451236  1.63507271 -1.56140057
  1.13608954]"
15,6_obj3_f09,5,7,0.9,0.9029024839401245,0.6179142118332104,4.1702220104451815,[0.48856309 0.12229139 0.19865924],[ 0.50060725 -0.21957617  0.17967837],[-0.00099879  0.00657867  0.74654388  0.66530287],[7.14121401e-01 2.77626474e-04 8.91922798e-04 7.00021207e-01],[0.51810163 0.17322354 0.25984383],[0.50974476 0.79105723 0.25439692],"[ 0.05939634  1.01342986 -0.02289017 -1.71510605  1.62647993 -1.55224151
  1.15854636]"
16,6_obj3_f09,10,7,0.9,0.90489661693573,0.4865450230536223,4.184764828573267,[0.51780349 0.13114774 0.1984987 ],[ 0.55288547 -0.20761767  0.19891956],[-0.00077     0.00728222  0.74601227  0.66589195],[ 0.71606898 -0.00270517 -0.01199502  0.69792122],[0.54761809 0.18169653 0.25887647],[0.55191183 0.66820961 0.25532007],"[ 0.07423772  1.0368115  -0.02221564 -1.54149304  1.6623629  -1.57768372
  0.99410835]"
17,6_obj3_f09,3,7,0.9,0.9123486876487732,0.5794086218032904,4.1739580415265785,[0.5133208  0.13455716 0.19828928],[ 0.52912283 -0.20835465  0.187914  ],[-6.93722453e-04  7.21574808e-03  7.52944231e-01  6.58044398e-01],[ 0.71578306 -0.00287669  0.00181426  0.69831443],[0.54307526 0.1852203  0.25885472],[0.53319222 0.76453084 0.25485736],"[ 0.07281393  1.02549468 -0.01676557 -1.6274599   1.64493736 -1.56705066
  1.08894726]"
18,6_obj3_f09,8,7,0.9,0.0009656777256168425,4.248892551415269e-05,4.700971802798215,[0.50738138 0.11578844 0.19880775],[ 0.51079398 -0.54532063  0.2028881 ],[-4.70077881e-04  7.95109104e-03  7.61054039e-01  6.48639560e-01],[0.70902067 0.00592667 0.00376324 0.70515275],[0.53738403 0.16577077 0.25878865],[0.53739774 0.16573116 0.25878167],"[-0.35954388  1.12165592 -0.29783747 -1.3981813   1.28497218 -1.07134584
  1.06967788]"
19,6_obj3_f09,2,7,0.9,0.2430354803800583,0.00014880014255805486,4.6670349729639815,[0.49848351 0.10341093 0.19900474],[ 0.50709891 -0.54540098  0.19531244],[-0.00188851  0.00699586  0.75356883  0.65732908],[0.71220565 0.00586769 0.01231755 0.70183831],[0.52832824 0.15396138 0.25894675],[0.52837574 0.15382664 0.25898835],"[-0.36970687  1.1219448  -0.28069601 -1.41620803  1.25750692 -1.071833
  1.10510073]"
20,6_obj3_f06,4,7,0.6,0.7276005148887634,0.33254140253253905,4.174451612646383,[0.49512574 0.06884891 0.20922585],[ 0.52036005 -0.27143794  0.20085509],[-0.0008511   0.00578885  0.7298224   0.68361175],[0.69819474 0.00454239 0.00592881 0.71586889],[0.52470315 0.11966878 0.26018205],[0.55237567 0.45101488 0.25491127],"[ 0.03970338  1.01452324 -0.13507258 -1.66878942  1.56789499 -1.46927784
  1.11375993]"
21,6_obj3_f06,16,7,0.6,0.7365208268165588,0.29373154662843864,4.186530920371783,[0.45320952 0.17361397 0.20765351],[ 0.44473487 -0.16626155  0.22132525],[0.00107193 0.00487753 0.76051897 0.64929652],[0.7013101  0.0087948  0.00853526 0.71275097],[0.48265386 0.22450346 0.2587578 ],[0.45051345 0.51645821 0.25599438],"[ 0.21135685  0.88337777 -0.06708571 -1.91464327  1.71812205 -1.58615914
  1.22131398]"
22,6_obj3_f06,11,7,0.6,0.2906886041164398,8.33528335683199e-05,4.454743034110394,[0.46851858 0.16806199 0.20786797],[ 0.47778001 -0.46268481  0.19795679],[0.00191087 0.00358685 0.74515748 0.66687614],[0.70731539 0.02125448 0.01661308 0.70638317],[0.49826291 0.21885681 0.25838959],[0.49826822 0.21886489 0.2583068 ],"[-0.24233661  1.03180306 -0.28127827 -1.66554655  1.25130264 -1.17592079
  1.22015864]"
23,6_obj3_f06,7,7,0.6,0.4146742820739746,0.00028892545121053426,4.37640027126185,[0.49078688 0.14988248 0.20805894],[ 0.50961781 -0.44386381  0.1992268 ],[-0.00129494  0.00451793  0.73962492  0.6730029 ],[0.69345582 0.01379731 0.02124315 0.72005373],[0.52052122 0.20028523 0.25849965],[0.52065611 0.20005284 0.25839344],"[-0.22940707  1.06624512 -0.23284187 -1.58480541  1.29066411 -1.2502433
  1.17274988]"
24,6_obj3_f06,15,7,0.6,0.6758906245231628,0.0002563483672833099,4.165442688968807,[0.46070281 0.19087207 0.20740514],[ 0.47532609 -0.22848517  0.17019947],[-2.62185407e-04  2.70251813e-03  7.49778569e-01  6.61683202e-01],[ 0.69677073  0.00133886 -0.00177273  0.71729046],[0.49006066 0.24164712 0.25866631],[0.4900181  0.24188659 0.2585853 ],"[ 0.07909403  1.04424765 -0.07221143 -1.76754908  1.62132374 -1.55257695
  1.23387345]"
25,6_obj3_f06,6,7,0.6,0.7307661771774292,0.3622505290516334,4.153293343205849,[0.48510358 0.13009918 0.20846675],[ 0.4970485  -0.20806864  0.20260461],[-0.00173645  0.00588267  0.76414818  0.6450116 ],[0.69852161 0.00500141 0.01635887 0.71538442],[0.51444107 0.18130979 0.25949198],[0.47188255 0.54103714 0.25625938],"[ 0.12719397  0.9785792  -0.09146211 -1.75663109  1.63269207 -1.54158016
  1.17498782]"
26,6_obj3_f06,9,7,0.6,0.7424830794334412,0.32503372178903644,4.164370246395767,[0.47964087 0.16906668 0.20798154],[ 0.49400002 -0.16913928  0.20858152],[-2.58398795e-04  5.82550140e-03  7.41875231e-01  6.70512557e-01],[0.70185047 0.00521856 0.00886875 0.71224999],[0.50943524 0.21994868 0.258407  ],[0.50185865 0.54488319 0.25574648],"[ 0.17594442  0.96062449 -0.05370203 -1.75441646  1.69621546 -1.59620576
  1.14586783]"
27,6_obj3_f06,1,7,0.6,0.0007199061801657081,6.001569158241118e-05,4.693292513375865,[0.51906443 0.1084473  0.20864241],[ 0.52495527 -0.55683309  0.21136284],[0.00107774 0.00482665 0.75349122 0.65743941],[0.70021188 0.01008923 0.01559641 0.71369344],[0.54908168 0.15849322 0.25861672],[0.54907    0.15850705 0.25867394],"[-0.39662961  1.1313502  -0.26232222 -1.34750619  1.23478627 -1.08482972
  1.0579766 ]"
28,6_obj3_f06,5,7,0.6,0.732103705406189,0.25552813194441304,4.156047839391392,[0.49355528 0.12010837 0.20872702],[ 0.51717049 -0.2208524   0.21845986],[-0.00197593  0.00537668  0.73953325  0.67309564],[0.70014805 0.00704815 0.00464474 0.71394777],[0.52313548 0.17091507 0.25968277],[0.54336256 0.42563304 0.25762257],"[ 0.11580422  0.96507172 -0.10579644 -1.69886581  1.63587374 -1.52836234
  1.08413817]"
29,6_obj3_f06,12,7,0.6,0.22376951575279236,0.00014946197461372123,4.39910891462949,[0.47498056 0.23347749 0.20722701],[ 0.47801042 -0.40945473  0.2200328 ],[0.00211899 0.00421168 0.75352973 0.65739691],[0.71044636 0.02570989 0.02686229 0.70276839],[0.50493151 0.28353146 0.25706896],[0.50504732 0.28355023 0.25716156],"[-0.13781421  0.9489029  -0.29189024 -1.76580226  1.3076239  -1.19345006
  1.21996923]"
30,6_obj3_f06,13,7,0.6,0.6735687851905823,0.0033742285272731396,4.168023051650698,[0.4632954  0.17752224 0.20762961],[ 0.47544178 -0.24060094  0.17553172],[6.50093309e-04 4.84459614e-03 7.44364917e-01 6.67755187e-01],[0.69851375 0.00143005 0.00169883 0.71559322],[0.49253246 0.22830105 0.25883839],[0.49100491 0.23073809 0.26060271],"[ 0.0660296   1.02880706 -0.08725067 -1.77812749  1.60266507 -1.52816478
  1.23394889]"
31,6_obj3_f06,10,7,0.6,0.0009756533545441926,1.1667456966931727e-05,4.5046713514430765,[0.45566723 0.179693   0.20765297],[ 0.45582333 -0.47690418  0.20405661],[-1.88272621e-04  4.36660042e-03  7.53129065e-01  6.57858253e-01],[0.69661731 0.00805325 0.00938831 0.7173363 ],[0.48565879 0.22978197 0.2576327 ],[0.48565322 0.22978273 0.25762248],"[-0.26175746  1.03145911 -0.30996251 -1.68498286  1.23901181 -1.18679066
  1.25791416]"
32,6_obj3_f06,3,7,0.6,0.7285964488983154,0.34668520297548455,4.1775603381646365,[0.48671672 0.0688118  0.20920368],[ 0.50917858 -0.27174702  0.20079517],[-0.00300479  0.00549913  0.76239109  0.6470862 ],[0.69928598 0.00286839 0.00597905 0.71481127],[0.51622134 0.12047903 0.26032966],[0.50997722 0.46706372 0.25478965],"[ 0.04199926  1.00160772 -0.13815025 -1.70314663  1.5688081  -1.46578707
  1.13780838]"
33,6_obj3_f06,8,7,0.6,0.7412161827087402,0.34090113230383695,4.165446050105249,[0.48281202 0.1725284  0.20777775],[ 0.49426988 -0.16627617  0.20410401],[0.00138507 0.00453964 0.75884032 0.65125942],[0.70217186 0.00641204 0.00805219 0.71193308],[0.51259649 0.22324136 0.258192  ],[0.48694006 0.56316602 0.25563216],"[ 0.18198231  0.96985516 -0.04455705 -1.74894531  1.70320006 -1.60587523
  1.14775924]"
34,6_obj3_f06,14,7,0.6,0.7412171959877014,0.2944984351803322,4.19309822219248,[0.45399439 0.18503973 0.20769696],[ 0.44351819 -0.14823368  0.22391412],[-0.00253378  0.00898536  0.75176978  0.65935957],[0.70154631 0.00541154 0.01284153 0.71248758],[0.48379692 0.23734403 0.25910181],[0.45294496 0.53020442 0.25589594],"[ 0.23544526  0.87724137 -0.04791593 -1.91195138  1.74600023 -1.61268868
  1.22789326]"
35,6_obj3_f06,2,7,0.6,0.7325537204742432,0.3526401750368899,4.1698683110803,[0.49927256 0.07753997 0.2090538 ],[ 0.53356296 -0.26011392  0.21099524],[-0.00276738  0.0087973   0.7390818   0.67355257],[0.6979385  0.00356315 0.00151133 0.71614724],[0.52875143 0.13009007 0.26026446],[0.51993561 0.48257935 0.25490877],"[ 0.05563838  1.00867122 -0.12892258 -1.63066256  1.59217388 -1.48739301
  1.06201768]"
36,6_obj3_f07,4,7,0.7,0.8253318071365356,0.5075473740684653,4.160318359322693,[0.47751191 0.10645658 0.19896415],[ 0.49906173 -0.2319617   0.18963899],[-0.00230997  0.00727478  0.75648856  0.65396237],[0.70159471 0.00589246 0.0049131  0.7125349 ],[0.50709766 0.15756233 0.25997773],[0.49656656 0.66498053 0.25548297],"[ 0.07969138  1.00889593 -0.09195514 -1.73115568  1.60863551 -1.51969164
  1.16444254]"
37,6_obj3_f07,11,7,0.7,0.03518802300095558,0.00014729214972341808,4.70348935290988,[0.4932448  0.10675111 0.19886416],[ 0.49431524 -0.54813254  0.20589539],[-0.00089424  0.0075446   0.76076722  0.64898038],[0.70728129 0.00732733 0.00792093 0.70684987],[0.5232408  0.15696122 0.25884518],[0.52322274 0.15710692 0.25885698],"[-0.36635044  1.09950164 -0.30841373 -1.45183012  1.24330159 -1.06753834
  1.12130143]"
38,6_obj3_f07,7,7,0.7,0.830206036567688,0.3614954310516493,4.183076622345625,[0.46544832 0.16828272 0.19846663],[ 0.44714355 -0.16302629  0.21344532],[-0.00841657  0.01525213  0.73636752  0.67635745],[0.70084518 0.00694035 0.01363416 0.71314931],[0.49650958 0.22081031 0.25776899],[0.45789161 0.58022559 0.25489545],"[ 0.21529301  0.90548381 -0.05191578 -1.90085243  1.72406047 -1.59931225
  1.24102587]"
39,6_obj3_f07,6,7,0.7,0.8365771770477295,0.47566348810992237,4.157033595668832,[0.49210063 0.1553077  0.1980077 ],[ 0.49445283 -0.18302195  0.19665623],[-4.17254254e-04  4.94899414e-03  7.55174756e-01  6.55504704e-01],[0.7011528  0.00280189 0.0188845  0.71275538],[0.5219236  0.20604834 0.25857693],[0.47747216 0.67960864 0.25405344],"[ 0.15294478  0.98621848 -0.05775228 -1.75482944  1.66523787 -1.5774399
  1.18939352]"
40,6_obj3_f07,9,7,0.7,0.8265624046325684,0.49708878277824387,4.162419863842963,[0.47006902 0.12964472 0.19845426],[ 0.48184031 -0.20668995  0.19086333],[-0.00246957  0.00621672  0.75506628  0.65561438],[0.70288414 0.00501576 0.00977599 0.71121949],[0.49948445 0.18147799 0.25979266],[0.47221157 0.67779595 0.25510889],"[ 0.11821401  0.98585404 -0.07172451 -1.78795114  1.64113587 -1.54723576
  1.20604206]"
41,6_obj3_f07,1,7,0.7,0.8353489637374878,0.4343562964342778,4.1636047016336795,[0.48657015 0.15166897 0.19816485],[ 0.48961633 -0.18537067  0.20318398],[1.69137871e-04 6.71085622e-03 7.33573675e-01 6.79576755e-01],[0.70457798 0.00372431 0.01122909 0.70952797],[0.51639378 0.20281419 0.25866306],[0.50662005 0.637043   0.25476319],"[ 0.15065333  0.96270477 -0.05989752 -1.77133447  1.67414617 -1.57058193
  1.17081857]"
42,6_obj3_f07,5,7,0.7,0.6274095773696899,0.0007105933442027556,4.278993846204071,[0.50235808 0.12044822 0.19876984],[ 0.53412056 -0.39596289  0.18118635],[-0.0011074   0.00856918  0.7674104   0.64109802],[ 0.69989836 -0.00397611  0.00523751  0.71421218],[0.5320704  0.17102425 0.2591238 ],[0.53178614 0.17117788 0.25975668],"[-0.17953058  1.10795765 -0.1604931  -1.51383974  1.40959738 -1.34186731
  1.09734035]"
43,6_obj3_f07,10,7,0.7,0.825379490852356,0.4964022083551014,4.160571129425401,[0.48598    0.1004034  0.19888681],[ 0.51254141 -0.23847178  0.19131291],[-0.00166023  0.00721339  0.75302482  0.65795046],[0.70067149 0.00482739 0.00195565 0.71346503],[0.5155282  0.15126729 0.25993672],[0.5157764  0.64764917 0.25545105],"[ 0.06907923  1.0219821  -0.09708433 -1.68521961  1.60518175 -1.51583745
  1.1290098 ]"
44,6_obj3_f07,3,7,0.7,0.8203902244567871,0.48302777403474845,4.163535731167654,[0.47569099 0.10030156 0.19884551],[ 0.4957515  -0.24010487  0.19663517],[-0.00316505  0.00750526  0.76346606  0.64579654],[0.70135021 0.00676547 0.00633552 0.71275663],[0.50519693 0.15234965 0.26009718],[0.48419628 0.63490075 0.25571072],"[ 0.08187293  0.98908121 -0.10416682 -1.75125509  1.60281194 -1.50826366
  1.165524  ]"
45,6_obj3_f07,8,7,0.7,0.0016411179676651955,0.0001227501222281394,4.639084969760065,[0.46342871 0.13087389 0.19855246],[ 0.4605369  -0.52056468  0.20848358],[-2.28307646e-04  7.72321131e-03  7.52769291e-01  6.58239067e-01],[0.71024466 0.01088698 0.00982063 0.70380223],[0.49346322 0.18084031 0.25856671],[0.49347016 0.18096268 0.25855997],"[-0.32329784  1.03534481 -0.33165785 -1.61293915  1.209422   -1.08458829
  1.21627976]"
46,6_obj3_f07,2,7,0.7,0.8232095837593079,0.49653448966564173,4.172651848766012,[0.46124056 0.09129132 0.19892389],[ 0.47230357 -0.24494895  0.19100876],[-0.00218196  0.00854215  0.74519736  0.66678572],[0.70160192 0.00775304 0.00822436 0.71247947],[0.49070135 0.14341435 0.2599763 ],[0.48006052 0.63981521 0.25556546],"[ 0.07829318  0.97955405 -0.10907772 -1.82057568  1.59011403 -1.49885287
  1.22751809]"
47,6_obj3_f08,4,7,0.8,0.9009274840354919,0.5731812479900997,4.17406084840047,[0.46982837 0.15786967 0.19763049],[ 0.471223   -0.17805134  0.19422404],[-7.34203204e-04  8.58523697e-03  7.57762492e-01  6.52473569e-01],[0.70671862 0.00639704 0.01206622 0.70736295],[0.49925438 0.20981666 0.25872877],[0.4540351  0.78118175 0.25290671],"[ 0.15130168  0.96202257 -0.03426158 -1.8215588   1.67865962 -1.58261918
  1.22005725]"
48,6_obj3_f08,7,7,0.8,0.0005010197055526078,5.631692746330518e-06,4.559078429636862,[0.4693087  0.13933878 0.19848979],[ 0.47696856 -0.52008253  0.1968618 ],[-0.00116688  0.00597686  0.76034826  0.64948708],[ 6.91131055e-01 -1.12226454e-03  6.61638740e-04  7.22728252e-01],[0.49939334 0.18933024 0.25858489],[0.49939445 0.18932475 0.25858554],"[-0.34602041  1.10200742 -0.2797202  -1.52421017  1.2350622  -1.17807687
  1.18027676]"
49,6_obj3_f08,6,7,0.8,0.07351633161306381,3.408098845471775e-05,4.710510934487553,[0.50453711 0.11335054 0.19883391],[ 0.51126045 -0.54593724  0.20407799],[-0.00104473  0.00739     0.7538355   0.65702081],[0.71319818 0.00090101 0.0033662  0.70095378],[0.53461361 0.16365422 0.25881761],[0.53463268 0.16365865 0.25884551],"[-0.35808433  1.11706309 -0.29667824 -1.39350254  1.30334361 -1.06180257
  1.05907939]"
50,6_obj3_f08,9,7,0.8,0.8487688899040222,0.0003008433533038075,4.165418902619783,[0.49203745 0.14198443 0.1992358 ],[ 0.51358366 -0.24953352  0.18576248],[-0.00085886  0.00631574  0.75275683  0.65826786],[ 7.07023084e-01  1.72650500e-03 -1.98269307e-04  7.07188308e-01],[0.52207965 0.19259086 0.25934541],[0.52207077 0.19234987 0.25952527],"[ 0.03217153  1.02740149 -0.07718302 -1.67423283  1.58941118 -1.50651049
  1.12647741]"
51,6_obj3_f08,1,7,0.8,0.9005337953567505,0.601771328657827,4.159827093063496,[0.48353449 0.12393399 0.19871488],[ 0.51243997 -0.21248516  0.18732287],[-0.00316434  0.0071454   0.75182468  0.65931678],[0.70404899 0.00345539 0.00316908 0.71013588],[0.51286274 0.17578894 0.25996277],[0.50973719 0.77752197 0.25393575],"[ 0.09182499  1.02419331 -0.05977198 -1.68292637  1.63392568 -1.55386771
  1.13431857]"
52,6_obj3_f08,5,7,0.8,0.1379767507314682,9.069785995124348e-05,4.603447478720956,[0.48034319 0.13821954 0.19847342],[ 0.48903728 -0.52225935  0.19524319],[-0.00147981  0.00816491  0.76623434  0.64250767],[0.70538008 0.00760096 0.00622128 0.70876122],[0.51033539 0.18877453 0.25848934],[0.5102483  0.18878306 0.25846547],"[-0.33154586  1.09784806 -0.29416952 -1.50696361  1.25194672 -1.11472916
  1.15476983]"
53,6_obj3_f08,10,7,0.8,0.8870598077774048,0.5698310355453421,4.162976302394387,[0.4837763  0.12333743 0.19845492],[ 0.49209997 -0.21560217  0.19122142],[-0.00130224  0.00668899  0.74490935  0.66713089],[0.7071439  0.00451425 0.00764577 0.70701391],[0.51333892 0.17407662 0.25964603],[0.49962187 0.74371952 0.25452584],"[ 0.0919549   0.98837085 -0.06356607 -1.75789866  1.62739868 -1.53716302
  1.17738688]"
54,6_obj3_f08,3,7,0.8,0.9093809127807617,0.5160798615350656,4.178457981565783,[0.49569902 0.17618965 0.19766048],[ 0.49304011 -0.1595231   0.20156999],[3.49753507e-04 7.36874901e-03 7.44619012e-01 6.67448938e-01],[0.70775127 0.00471886 0.00963133 0.70638025],[0.52545917 0.22766696 0.25849277],[0.48752078 0.74232793 0.25367728],"[ 0.17629478  0.96701202 -0.01552221 -1.74950359  1.70965131 -1.61822689
  1.15498075]"
55,6_obj3_f08,8,7,0.8,0.8242617249488831,9.84705442703695e-05,4.180399729225613,[0.48693916 0.11435272 0.19881827],[ 0.50596714 -0.29027507  0.1848516 ],[-0.00118961  0.00758497  0.75334245  0.65758359],[7.07044899e-01 1.85113237e-03 1.07388842e-04 7.07166255e-01],[0.51669186 0.16518639 0.25987965],[0.51673257 0.16516329 0.25979301],"[-0.01768009  1.02534362 -0.10544164 -1.69047475  1.53886278 -1.45731177
  1.14535359]"
56,6_obj3_f08,2,7,0.8,0.6516975164413452,0.0009328405583464784,4.256136350880019,[0.4814361  0.16144684 0.19811827],[ 0.52238423 -0.38836208  0.17589171],[4.40141273e-04 7.08578527e-03 7.49510705e-01 6.61954165e-01],[ 0.69890428 -0.00142064  0.00837738  0.71516472],[0.51128238 0.211943   0.25843892],[0.51095504 0.21244904 0.25915092],"[-0.17118417  1.10179339 -0.15045787 -1.56318299  1.3999402  -1.36029252
  1.14092392]"
