Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,7_obj1_f07,3,7,0.7,0.8013865947723389,0.32138049532116,4.139574683114542,[0.49460411 0.12593034 0.23013702],[0.51752943 0.09893409 0.20666316],[ 9.13212352e-06 -6.05909340e-03 -7.15992093e-01  6.98082089e-01],[-0.70019537 -0.01283085  0.0168997   0.71363592],[0.49367115 0.22730207 0.29155508],[0.38597474 0.53008038 0.28806165],"[-0.31270798  1.02476106  0.11192158 -1.59616435 -1.86453898 -1.65335703
 -1.03780236]"
1,7_obj1_f07,6,7,0.7,0.0007194080390036106,2.816217363237484e-05,4.846506917240106,[0.48770103 0.11413301 0.23027095],[ 0.49356493 -0.2073655   0.2326535 ],[-0.00089606 -0.00586519 -0.71870452  0.69529033],[-0.72939104  0.04382389 -0.03055325  0.68200785],[0.48771498 0.21411663 0.29027119],[0.48771536 0.21413754 0.29025233],"[-0.71466092  1.08622114 -0.05810689 -1.25496796 -2.06367634 -1.99065963
 -0.90087408]"
2,7_obj1_f07,1,7,0.7,0.8110758662223816,0.32503616051481865,4.1392787565546625,[0.48339373 0.11912089 0.23017177],[0.50357187 0.11142952 0.21117988],[-0.00251546 -0.00672915 -0.70833325  0.7058416 ],[-0.69964176 -0.00683698  0.0162957   0.71427524],[0.48456997 0.21964134 0.28881261],[0.38832983 0.53009993 0.2874676 ],"[-0.315468    0.99508902  0.13269599 -1.66164766 -1.85303441 -1.62032773
 -1.0570969 ]"
3,7_obj1_f07,5,7,0.7,0.7931371927261353,3.697999890760552e-05,4.14812576766505,[0.46025464 0.16002452 0.2297647 ],[0.47152436 0.12148027 0.21805593],[ 4.21781515e-05 -5.98103646e-03 -7.13405728e-01  7.00725675e-01],[-0.69737142 -0.00111149  0.01090673  0.71662605],[0.45922202 0.2613214  0.29111001],[0.45924255 0.2613492  0.29109687],"[-0.33698059  0.94404473  0.15811058 -1.78413225 -1.84796259 -1.58587026
 -1.12212642]"
4,7_obj1_f07,7,7,0.7,0.6729596257209778,0.0024336258593824233,4.178083374688405,[0.49578828 0.14606988 0.22991756],[ 0.51232725 -0.00825189  0.22087592],[ 0.00093479 -0.00653023 -0.71810126  0.69590735],[-0.69499213 -0.03237593  0.02548619  0.71783578],[0.49360886 0.24916579 0.29257768],[0.49482185 0.24746652 0.29132721],"[-0.46546202  1.05359217  0.08042943 -1.46858563 -2.01011059 -1.83205908
 -0.99209345]"
5,7_obj1_f07,2,7,0.7,0.8241543769836426,0.36426458957896257,4.154610590752786,[0.47752103 0.15383992 0.22983152],[0.49428791 0.14223714 0.21892224],[-0.00085189 -0.0071076  -0.70482796  0.70934218],[-0.70093888 -0.00778524  0.00940946  0.71311682],[0.47639954 0.25645113 0.29152179],[0.40062672 0.61272115 0.28718048],"[-0.29742252  0.9609942   0.1668454  -1.72006302 -1.82500216 -1.5669434
 -1.08465696]"
6,7_obj1_f07,8,7,0.7,0.7801084518432617,0.0027893074331852385,4.139150849715256,[0.48931384 0.17652711 0.22960061],[0.52094913 0.10105476 0.20555404],[-0.00184182 -0.00548179 -0.69782627  0.71624368],[-0.69538206 -0.01262638  0.02175921  0.71819979],[0.48963991 0.27630091 0.28916347],[0.48827308 0.27792951 0.29096892],"[-0.32122774  1.04175326  0.12223496 -1.57477677 -1.87162501 -1.66442728
 -1.02347755]"
7,7_obj1_f07,9,7,0.7,0.6535044312477112,8.801226772202085e-05,4.167463451639715,[0.47782168 0.16217905 0.22989026],[ 0.48196003 -0.01245734  0.22451086],[ 2.00212482e-04 -6.08278438e-03 -7.05055833e-01  7.09125638e-01],[-0.6936999  -0.03376029  0.01892855  0.7192235 ],[0.4768419  0.26358464 0.29118571],[0.47686228 0.26350209 0.291163  ],"[-0.49424322  1.01016434  0.066035   -1.56386189 -2.03916457 -1.83774386
 -1.06278659]"
8,7_obj1_f07,4,7,0.7,0.6649067401885986,5.55786465822302e-05,4.179526760696712,[0.49094757 0.15391493 0.22995645],[ 0.49904686 -0.01208725  0.2212944 ],[ 2.87040428e-04 -6.11122698e-03 -7.16276228e-01  6.97790086e-01],[-0.69191474 -0.0307261   0.01547047  0.72115916],[0.48998535 0.25529981 0.29124901],[0.49004003 0.25530607 0.29124132],"[-0.48111534  1.03706928  0.07364013 -1.51774606 -2.01207236 -1.83199916
 -1.03445792]"
