Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,6_obj1_f07,11,7,0.7,0.819803774356842,0.5303256995829833,4.190114670975525,[0.46192133 0.10560324 0.2301769 ],[ 0.46187207 -0.24981874  0.21613459],[ 0.0017268  -0.00794365 -0.70956975  0.70458829],[0.70082134 0.00427106 0.01169387 0.71322823],[0.49112612 0.20779344 0.29170513],[0.50497699 0.73791003 0.28623664],"[ 0.09801969  0.9135882  -0.14492002 -1.87349568  1.5911743  -1.47586994
  1.22130463]"
1,6_obj1_f07,3,7,0.7,0.8191154599189758,0.5485866882375899,4.181250918616626,[0.47658846 0.08262975 0.23053271],[ 0.49834415 -0.26985604  0.21244855],[-1.11428737e-04 -7.36874202e-03 -7.02931881e-01  7.11218953e-01],[0.69976729 0.00351616 0.00519951 0.71434331],[0.50585091 0.18419325 0.2919901 ],[0.47370714 0.73180515 0.28604469],"[ 0.04574469  0.96411693 -0.14614055 -1.7468679   1.566201   -1.45962275
  1.14163195]"
2,6_obj1_f07,6,7,0.7,0.7787492275238037,0.4990886319909275,4.208424315685202,[0.40303665 0.12054331 0.23009145],[ 0.4308199  -0.23051926  0.21122651],[ 0.00082291 -0.00795743 -0.70565379  0.70851165],[ 0.69901347  0.00117253 -0.01764357  0.71488982],[0.43249294 0.22218424 0.29130611],[0.43839675 0.72121215 0.28623119],"[ 0.13412067  0.91178626 -0.13428893 -1.92193579  1.67130582 -1.51576123
  1.22007469]"
3,6_obj1_f07,1,7,0.7,0.0003927467332687229,0.00011590946657752316,4.795760393151816,[0.51487571 0.08877619 0.23064485],[ 0.52200955 -0.57451075  0.22507831],[-0.00115436 -0.00621098 -0.70558661  0.70859557],[0.69518352 0.00146872 0.00864439 0.71877879],[0.54484302 0.18881907 0.29067084],[0.5448032  0.18884096 0.29056421],"[-0.4132878   1.13173064 -0.27883157 -1.31087011  1.25155949 -1.07303634
  1.02856666]"
4,6_obj1_f07,5,7,0.7,0.8205946683883667,0.5768473692568139,4.183293571320285,[0.45077538 0.09681865 0.23027346],[ 0.47540697 -0.25501662  0.21561505],[ 0.00094205 -0.00852559 -0.68923777  0.72448444],[0.69953668 0.00986467 0.00467104 0.7145133 ],[0.47996354 0.19888164 0.29169735],[0.43887562 0.77423102 0.28555197],"[ 0.08438566  0.92883939 -0.14354872 -1.83133296  1.58378588 -1.47549142
  1.17847187]"
5,6_obj1_f07,7,7,0.7,0.0009084274643100798,1.9162777422766737e-05,5.0810689914244245,[0.50087643 0.05275575 0.23075613],[ 0.50796509 -0.61349082  0.23917514],[ 0.00130494 -0.00582809 -0.69136328  0.72248262],[ 0.71062213  0.00422748 -0.00747916  0.70352143],[0.53084546 0.15277676 0.29080564],[0.53085417 0.15279172 0.29079741],"[-0.44272765  1.12093315 -0.34051659 -1.26889573  1.30309223 -0.95805651
  0.95469613]"
6,6_obj1_f07,2,7,0.7,0.8245152235031128,0.5451046429545738,4.182476479326026,[0.48982093 0.07231987 0.23068199],[ 0.51361644 -0.27428815  0.21933825],[ 6.33477001e-04 -8.98940302e-03 -7.16150045e-01  6.97888196e-01],[0.70003265 0.00308045 0.00245666 0.71409994],[0.51916111 0.17497969 0.29212415],[0.48681211 0.7190932  0.28637129],"[ 0.03945944  0.96720467 -0.15010583 -1.69927615  1.56994698 -1.45401868
  1.09383664]"
7,6_obj1_f07,12,7,0.7,0.8228774666786194,0.5444744998158577,4.17663032772882,[0.50789416 0.08392949 0.23052901],[ 0.53739434 -0.26723534  0.22593479],[-3.17090511e-04 -7.88245164e-03 -7.04670846e-01  7.09490478e-01],[ 7.01712370e-01  3.25379591e-03 -1.32835456e-04  7.12452888e-01],[0.53718841 0.18578064 0.29201767],[0.51095819 0.72958338 0.28545728],"[ 0.04286793  0.97882451 -0.13810831 -1.62615074  1.58771987 -1.4655807
  1.02658974]"
8,6_obj1_f07,8,7,0.7,0.5565628409385681,7.131753035353913e-05,4.465642880798987,[0.50125206 0.09970266 0.23029166],[ 0.5052976  -0.4382166   0.25040081],[-0.00076988 -0.00596912 -0.6952675   0.71872586],[0.70119339 0.01298618 0.02482545 0.7124204 ],[0.53109616 0.20021492 0.29069781],[0.53103781 0.2002055  0.29065791],"[-0.16995141  0.94445795 -0.2936844  -1.65543917  1.33177643 -1.18664937
  1.1219025 ]"
9,6_obj1_f07,9,7,0.7,0.27969837188720703,9.063865834828128e-05,4.7639483613614315,[0.47329304 0.09991425 0.23033947],[ 0.49684814 -0.55510318  0.22417666],[-0.00101063 -0.00617341 -0.69764721  0.71641415],[0.71101815 0.00716969 0.00680797 0.70310414],[0.5032742  0.20028651 0.29021871],[0.50321651 0.20026086 0.29028374],"[-0.36723087  1.06707083 -0.31436462 -1.44738506  1.25658999 -1.04015157
  1.08133835]"
10,6_obj1_f07,4,7,0.7,0.1653054803609848,2.9956556364274556e-05,4.858977150256873,[0.46916282 0.06613835 0.23053625],[ 0.47519395 -0.57860118  0.2301452 ],[ 0.00122091 -0.00640792 -0.68404943  0.72940654],[0.70189428 0.00505041 0.00683289 0.71223044],[0.49908683 0.16657194 0.29052445],[0.49910983 0.16656028 0.29053968],"[-0.4036583   1.0664739  -0.33977081 -1.46033227  1.19983021 -1.02637186
  1.13256025]"
11,6_obj1_f07,10,7,0.7,0.8210441470146179,0.5253533947430661,4.176397694883188,[0.49538842 0.08520018 0.23052293],[ 0.53403592 -0.26407006  0.22809997],[-0.00178485 -0.00919535 -0.69603002  0.7179516 ],[ 0.70047599  0.00196594 -0.00289141  0.71366739],[0.52453214 0.18807648 0.29211268],[0.48773021 0.71210819 0.28640565],"[ 0.05052411  0.973148   -0.14039543 -1.63505868  1.5957727  -1.47318146
  1.02744673]"
