Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,7_obj2_f06,7,7,0.6,0.5673418045043945,1.8633626509611357e-05,4.215452397747952,[0.49919879 0.24834852 0.22701028],[ 0.49986345 -0.02488615  0.23562741],[-5.04690397e-04 -1.76358398e-03  5.83405048e-03  9.99981284e-01],[-0.69337332 -0.01257236  0.01679247  0.72027314],[0.49798939 0.35965344 0.32844752],[0.49797419 0.35965061 0.32845792],"[-0.50134297  1.00896849  0.06630087 -1.52127895 -2.00691272 -1.84395912
 -0.9891497 ]"
1,7_obj2_f06,5,7,0.6,0.5678850412368774,0.002627353376879266,4.201348874309303,[0.49438784 0.24968149 0.22704473],[ 0.490078   -0.0209482   0.23616457],[-1.20462446e-05 -2.70323618e-03  2.11381055e-02  9.99772906e-01],[-0.69691944 -0.0130687   0.01894414  0.71678001],[0.49156129 0.36266071 0.32964256],[0.49313068 0.36095202 0.32840952],"[-0.50638665  0.98997973  0.06392913 -1.55481057 -2.02043524 -1.83667163
 -1.00467005]"
2,7_obj2_f06,6,7,0.6,0.0007247075554914773,7.001284224018685e-05,4.411996019866481,[0.48620957 0.24775301 0.22710517],[ 0.47792742 -0.09124917  0.23216896],[ 1.21792975e-04 -2.83549860e-04  1.33539299e-02  9.99910772e-01],[-0.71179414  0.01322607 -0.00674085  0.70223129],[0.48621365 0.35776454 0.32708484],[0.48618555 0.35775375 0.32714805],"[-0.56247169  0.99405784 -0.0528723  -1.51774504 -2.02923684 -1.9112385
 -1.02832781]"
3,7_obj2_f06,1,7,0.6,0.609788179397583,4.285131461135322e-05,4.194640357723685,[0.50536448 0.23057105 0.22711763],[ 0.5082438  -0.01771803  0.23156501],[-0.00125974 -0.00129145  0.01097606  0.99993813],[-0.69396675 -0.02737896  0.01460597  0.71933806],[0.5041362  0.34189337 0.32860434],[0.50417006 0.34187144 0.32858989],"[-0.49587649  1.0289154   0.08339499 -1.487116   -2.01505298 -1.8408597
 -0.99765922]"
4,7_obj2_f06,4,7,0.6,0.5945769548416138,9.272745851315066e-05,4.204312628982833,[0.50843501 0.24355938 0.22704679],[ 0.51706022 -0.01993337  0.23432054],[-3.00074345e-04 -1.87433301e-03  1.74552035e-02  9.99845862e-01],[-0.69582307 -0.01907058  0.02300281  0.7175914 ],[0.50710469 0.35496175 0.32850346],[0.50718844 0.35492349 0.32849246],"[-0.49516265  1.03495011  0.08801053 -1.45742466 -2.00990015 -1.842668
 -0.95029559]"
5,7_obj2_f06,3,7,0.6,0.548586368560791,0.00013454185412999103,4.198506442542333,[0.47915328 0.25223196 0.22697195],[ 0.47043937 -0.02281341  0.23115772],[-6.02672226e-04 -1.30932417e-03  1.00440476e-02  9.99948502e-01],[-0.69450003 -0.01094281  0.01941169  0.7191475 ],[0.47790492 0.36358565 0.32839069],[0.47794971 0.3634814  0.32831839],"[-0.51037273  0.97972087  0.04824909 -1.61123416 -2.03305962 -1.83717712
 -1.05261738]"
6,7_obj2_f06,2,7,0.6,0.9502522945404053,0.41059100763900414,4.327879678393951,[0.50283223 0.24786372 0.22706929],[0.52330184 0.25977957 0.23510586],[-1.37539662e-03 -5.87474031e-04  1.56666487e-02  9.99876142e-01],[-0.70987594 -0.00745888  0.00258846  0.70428246],[0.5026921  0.35869181 0.32740477],[0.47587255 0.76838523 0.32328305],"[-0.1620701   0.95676012  0.31350295 -1.67165448 -1.69875228 -1.33783222
 -1.02386201]"
7,7_obj2_f06,10,7,0.6,0.5537602305412292,0.00011453719950419586,4.2080583015623,[0.50898612 0.25533569 0.22695869],[ 0.51288509 -0.02197923  0.23715137],[ 1.95678353e-04 -2.00041849e-03 -5.96895255e-03  9.99980152e-01],[-0.69600296 -0.0132911   0.02559914  0.71745932],[0.5077737  0.36659265 0.32835871],[0.50767756 0.36663631 0.32831433],"[-0.49697412  1.02263632  0.08637229 -1.4757317  -2.01006237 -1.83913762
 -0.94224896]"
8,7_obj2_f06,8,7,0.6,0.0011438484070822597,1.545039888431308e-05,4.475975158484284,[0.49591699 0.23554762 0.22718543],[ 0.49706078 -0.11060406  0.23946783],[-6.44614338e-04 -2.55933497e-04  1.01168435e-02  9.99948561e-01],[-0.71111453  0.006191    0.00455021  0.70303422],[0.49595854 0.34553745 0.32716775],[0.49594995 0.34554759 0.32717565],"[-0.57572768  1.02979762 -0.04108887 -1.40497546 -2.03465946 -1.95779212
 -0.95520504]"
9,7_obj2_f06,9,7,0.6,0.6352937817573547,2.7061345674578873e-05,4.178717644356404,[0.48508903 0.21750601 0.22728053],[ 0.48546049 -0.02073257  0.23041877],[-4.85205994e-04 -2.17404193e-03  1.17583387e-02  9.99928415e-01],[-0.69426382 -0.03500721  0.01908236  0.71861541],[0.48393902 0.32886839 0.32869351],[0.48391289 0.32886705 0.32870039],"[-0.50271511  1.00628846  0.07230365 -1.54715487 -2.04378022 -1.84658043
 -1.04652795]"
