Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,7_obj3_f06,4,7,0.6,0.4924558103084564,0.0013022077528200768,4.181734490197683,[0.50026965 0.26298124 0.20723791],[ 0.50507611 -0.00207631  0.21227933],[-0.00108217  0.00253511  0.74229717  0.67006516],[-0.69495964 -0.01405492  0.01676877  0.71871579],[0.49934152 0.31398964 0.25865048],[0.49883959 0.31508553 0.2581577 ],"[-0.46884667  1.04940495  0.06922825 -1.51731007 -1.99050737 -1.80760395
 -1.01985149]"
1,7_obj3_f06,7,7,0.6,0.0012661953223869205,7.368666246880563e-05,4.3750387654815,[0.49751151 0.25808755 0.20727177],[ 0.49229157 -0.08380842  0.21730635],[-6.38625759e-04  4.49137762e-03  7.49764621e-01  6.61689103e-01],[-0.71031499  0.00314449 -0.00760548  0.70383584],[0.49748591 0.30812687 0.2572414 ],[0.49746427 0.30811855 0.25731134],"[-0.54951932  1.04114883 -0.03310019 -1.46898914 -2.0227085  -1.89801097
 -1.03198659]"
2,7_obj3_f06,6,7,0.6,0.4740445613861084,0.0028918262808940816,4.170046319304814,[0.49164292 0.26501533 0.20722111],[ 0.48370242 -0.00609094  0.21546787],[-0.00258569  0.00259915  0.74470925  0.66737896],[-0.69955879 -0.01722255  0.02099493  0.71405888],[0.48926246 0.31799927 0.25977546],[0.4907665  0.31586498 0.25853235],"[-0.48569469  1.01550661  0.06169323 -1.57616862 -2.02694392 -1.80587601
 -1.05093   ]"
3,7_obj3_f06,9,7,0.6,0.6424962878227234,9.724682288271284e-05,4.145151313864114,[0.49907136 0.25977409 0.2073162 ],[0.52335095 0.10773279 0.19747773],[-0.00086264  0.00313513  0.74820232  0.66346264],[-0.69819313 -0.00249695  0.01755853  0.71568978],[0.49819806 0.31107637 0.25879741],[0.49817154 0.3111535  0.25874445],"[-0.32683528  1.05265854  0.15003495 -1.58274088 -1.86507146 -1.61729913
 -1.02271224]"
4,7_obj3_f06,1,7,0.6,0.636145293712616,0.00011465618087257231,4.143034977907144,[0.49327582 0.26025826 0.20730256],[0.51523042 0.11222103 0.20103836],[-0.00185806  0.00427116  0.76800132  0.64043134],[-0.6965602  -0.005498    0.01740423  0.7172662 ],[0.492553   0.31139714 0.25866386],[0.4925251  0.31150636 0.25864294],"[-0.33464498  1.03983944  0.15774422 -1.60939931 -1.87121994 -1.61687298
 -1.03896675]"
5,7_obj3_f06,5,7,0.6,0.47304075956344604,0.0002981357898319009,4.1870316494039415,[0.4981814  0.26764253 0.2071362 ],[ 0.50032192 -0.00612153  0.2148357 ],[-0.00104019  0.00309836  0.73914963  0.67353332],[-0.69585341 -0.01490141  0.01350652  0.71790224],[0.49715412 0.3187834  0.25850713],[0.49724197 0.31850106 0.25854516],"[-0.47466429  1.0380916   0.0618392  -1.53151623 -1.99477855 -1.81233257
 -1.03276886]"
6,7_obj3_f06,10,7,0.6,0.6347968578338623,0.0023907874606518054,4.141864117277655,[0.49720764 0.26424077 0.20722668],[0.51516038 0.10842754 0.19688436],[2.50209880e-04 4.46305377e-03 7.49754310e-01 6.61701262e-01],[-0.69619948 -0.0118626   0.0114576   0.71765894],[0.49743184 0.31409776 0.25704712],[0.49636728 0.31548613 0.25867653],"[-0.33557268  1.04984195  0.15001367 -1.60223221 -1.87427343 -1.62553445
 -1.06119533]"
7,7_obj3_f06,3,7,0.6,0.476163387298584,0.00015249718194834273,4.17547599583304,[0.48531342 0.26358175 0.20717593],[ 0.48480818 -0.00514627  0.21426705],[-0.00128602  0.00326424  0.73998958  0.67260921],[-0.6953302  -0.01864245  0.01134424  0.71835899],[0.4843123  0.31476715 0.2585834 ],[0.48432794 0.31461886 0.25855148],"[-0.48292759  1.02131027  0.05809683 -1.579324   -2.00945395 -1.80908131
 -1.0730965 ]"
8,7_obj3_f06,8,7,0.6,0.5009803771972656,0.002299082934911642,4.172134840010748,[0.49699286 0.25224191 0.2073148 ],[ 0.49568099 -0.00338999  0.21276465],[-0.0013702   0.00281857  0.76813912  0.6402753 ],[-0.69800353 -0.01906006  0.02289439  0.71547443],[0.49483347 0.30501074 0.25985721],[0.49612075 0.30348793 0.25871277],"[-0.47227739  1.03746135  0.06500681 -1.53610829 -2.01319667 -1.81115212
 -1.03067402]"
9,7_obj3_f06,2,7,0.6,0.0007760364678688347,8.176607012485238e-05,4.3623314654490155,[0.49688059 0.26464197 0.20723172],[ 0.49393129 -0.08187516  0.2133572 ],[-0.00093771  0.00442997  0.74491358  0.66714561],[-7.04444647e-01  2.27043731e-03 -5.71964716e-04  7.09755063e-01],[0.4968707  0.31466693 0.2572262 ],[0.4968448  0.3147431  0.25721163],"[-0.54764744  1.06061451 -0.02621897 -1.45361344 -2.02244409 -1.90910195
 -1.02368548]"
