Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,7_obj1_f10,11,7,1,0.9284464716911316,0.002789313780454161,4.150286579325496,[0.47179389 0.2523523  0.22894382],[0.48765877 0.11794942 0.21896021],[-0.001002   -0.00429607 -0.69830662  0.71578515],[-0.68814689 -0.01597339  0.00107962  0.72539473],[0.47214645 0.35212347 0.28846222],[0.47063768 0.35356206 0.29031542],"[-0.38483521  0.98397108  0.22802301 -1.72443547 -1.88037503 -1.56992681
 -1.11150744]"
1,7_obj1_f10,3,7,1,0.0009718012879602611,3.597152657791861e-05,4.414679561266442,[0.49279362 0.25178692 0.22892588],[ 0.48820421 -0.09088079  0.24009214],[-5.97181031e-04 -4.38921992e-03 -7.07404137e-01  7.06795394e-01],[-0.71413672  0.00279933 -0.00531293  0.69998044],[0.49278989 0.35181472 0.28894266],[0.49277377 0.35180449 0.28897315],"[-0.55782049  0.99244392 -0.040235   -1.48193114 -2.03060007 -1.91741175
 -1.00444007]"
2,7_obj1_f10,6,7,1,0.931690514087677,4.203004525686559e-05,4.149824366887539,[0.48328665 0.24854636 0.22894517],[0.48402134 0.12063988 0.2317131 ],[ 4.39092895e-04 -4.96393070e-03 -6.99507117e-01  7.14608252e-01],[-0.68872106 -0.01225607  0.00931064  0.72486305],[0.482144   0.34980515 0.29030684],[0.48216149 0.34977069 0.29032338],"[-0.39091697  0.95306095  0.22971314 -1.73917984 -1.88469069 -1.58059421
 -1.07927113]"
3,7_obj1_f10,1,7,1,0.0020574573427438736,0.00013530265523468995,4.446562197962763,[0.47717366 0.2391127  0.2291081 ],[ 0.4724113  -0.09834304  0.23918533],[-0.00082844 -0.00437412 -0.70719862  0.70700091],[-0.71223736  0.00744185 -0.01280696  0.70178241],[0.47720593 0.33908775 0.28904065],[0.47718689 0.3392027  0.28897187],"[-0.5675696   0.97909404 -0.06689367 -1.52478092 -2.03431844 -1.92981914
 -1.04594953]"
4,7_obj1_f10,5,7,1,0.6008596420288086,5.812694496394713e-05,4.187994524499184,[0.47205302 0.25259763 0.22891164],[ 0.45973089 -0.0210975   0.23436232],[ 0.00073813 -0.00482237 -0.70445788  0.70972902],[-0.69003683 -0.01707352  0.00933703  0.72351259],[0.47083709 0.35395455 0.29036754],[0.47079593 0.35391903 0.29038811],"[-0.52830772  0.96458587  0.05476389 -1.64820753 -2.04011075 -1.83797755
 -1.09398914]"
5,7_obj1_f10,7,7,1,0.6192807555198669,9.094820187667812e-05,4.18677121356719,[0.46561605 0.2492778  0.22881794],[ 0.45441878 -0.02043215  0.23357207],[ 1.80848205e-04 -5.92219410e-03 -7.01456487e-01  7.12687671e-01],[-0.69039214 -0.01668617  0.00957341  0.72317952],[0.46444115 0.35057071 0.29024073],[0.46446127 0.35058126 0.29015267],"[-0.52831215  0.95925805  0.04967551 -1.66448139 -2.04398846 -1.83659134
 -1.10591548]"
6,7_obj1_f10,2,7,1,0.000705181562807411,4.522375502918599e-05,4.402122710509778,[0.49201277 0.25781959 0.22881994],[ 0.4906249  -0.08955935  0.23247127],[-4.95637651e-04 -4.74906387e-03 -7.07551301e-01  7.06645846e-01],[-0.70502412 -0.00344872 -0.0060537   0.70914912],[0.49199352 0.35782677 0.28884551],[0.49198326 0.35785893 0.28881541],"[-0.55496902  1.02368818 -0.03613645 -1.46278197 -2.02285586 -1.93284557
 -1.02027213]"
7,7_obj1_f10,12,7,1,0.68609619140625,1.2889805897731894e-05,4.192422388426794,[0.49492678 0.22782886 0.22918984],[ 0.49812499 -0.02603646  0.23337081],[-7.19486416e-05 -5.88346040e-03 -7.10836649e-01  7.03332484e-01],[-0.68866867 -0.01450703  0.01869874  0.72468984],[0.49380961 0.32922056 0.29059529],[0.49381527 0.32921606 0.29060596],"[-0.52668032  1.02083252  0.10273902 -1.52035778 -2.02459032 -1.83708191
 -0.99005691]"
8,7_obj1_f10,8,7,1,0.5459848046302795,0.0021295364823558424,4.205445539435696,[0.48299828 0.25705549 0.22886392],[ 0.47424534 -0.02898346  0.23701939],[-4.24543774e-04 -4.74394299e-03 -6.96050823e-01  7.17976749e-01],[-0.68669748 -0.01164606  0.0140436   0.72671431],[0.48300979 0.35740089 0.28874776],[0.48184457 0.35837567 0.29024008],"[-0.530497    0.98508789  0.05833867 -1.59342997 -2.02810361 -1.85982701
 -1.04548814]"
9,7_obj1_f10,9,7,1,0.605946958065033,8.405654554796468e-05,4.19972321784723,[0.46728185 0.24916881 0.22891304],[ 0.45741081 -0.02535966  0.23362814],[ 3.58966383e-04 -5.68866776e-03 -7.02170789e-01  7.11985707e-01],[-0.68957347 -0.01412536  0.00919746  0.72401953],[0.46609759 0.35054097 0.29032901],[0.4661251  0.35056612 0.29025367],"[-0.52594946  0.96497548  0.04633958 -1.65396379 -2.03776836 -1.84008947
 -1.1006121 ]"
