Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,7_obj2_f09,7,7,0.9,1.0112806558609009,0.0030323890989464096,4.163072112627058,[0.48325366 0.2498361  0.22708976],[0.47751725 0.12272217 0.23286413],[-3.81443795e-04 -9.76991505e-05  1.36307469e-02  9.99907017e-01],[-0.68240339 -0.0137013  -0.00080974  0.73084694],[0.48367345 0.35960349 0.32638726],[0.48200107 0.36117724 0.32836762],"[-0.41995223  0.95449612  0.2648434  -1.7679119  -1.88582661 -1.56133928
 -1.11208058]"
1,7_obj2_f09,5,7,0.9,1.1281980276107788,0.6215773855834348,4.555697209294621,[0.47284535 0.25338036 0.22665349],[0.45243132 0.27161792 0.22808079],[ 1.32002271e-04 -1.99793419e-03  3.74448672e-03  9.99991000e-01],[-0.6911934   0.01019413 -0.01560283  0.72242945],[0.47151053 0.36504176 0.32790393],[0.52977908 0.9838571  0.32235354],"[-0.26589412  0.95032806  0.45803654 -1.91278386 -1.62736014 -1.2443763
 -1.25068809]"
2,7_obj2_f09,6,7,0.9,0.0008538788533769548,0.0004080723919910487,4.4368074147705014,[0.46347529 0.24444763 0.22643384],[ 0.46256176 -0.10231826  0.22680031],[ 7.54621637e-04 -2.49893777e-03  7.20155006e-03  9.99970675e-01],[-0.7030862  -0.00485581 -0.00815885  0.71104127],[0.46019521 0.35725972 0.32956371],[0.4601095  0.35765445 0.32950571],"[-0.56993139  1.0153024  -0.07921669 -1.51609253 -2.05347067 -1.96276563
 -1.09279114]"
3,7_obj2_f09,1,7,0.9,0.6570205092430115,0.00011113612088877227,4.18359738985485,[0.49996984 0.25299662 0.22701737],[ 0.49195859 -0.02024924  0.23598832],[ 3.45435583e-05 -2.02807086e-03  2.02805214e-02  9.99792278e-01],[-0.68694371 -0.01554673  0.012764    0.7264322 ],[0.49869415 0.36434633 0.3284691 ],[0.49869767 0.36431733 0.32836187],"[-0.53088091  1.00544034  0.10239382 -1.55096345 -2.0214121  -1.83078636
 -1.01250462]"
4,7_obj2_f09,4,7,0.9,1.1088656187057495,0.0006882763477513175,4.419606710908704,[0.47198117 0.25027287 0.22642982],[0.45574072 0.23439892 0.22561367],[-0.0013234  -0.00140927  0.01467821  0.99989039],[-0.68887955  0.00645334 -0.0094922   0.72478497],[0.47131941 0.36110279 0.3272599 ],[0.47078487 0.36145827 0.32750815],"[-0.30603492  0.94908194  0.40597628 -1.89780861 -1.69781042 -1.32096299
 -1.21883468]"
5,7_obj2_f09,3,7,0.9,1.1295522451400757,0.6128698434606575,4.530025002300152,[0.47061703 0.2517091  0.22692516],[0.45110193 0.26544747 0.22800536],[ 1.14858136e-04 -1.51748979e-03 -6.06596097e-03  9.99980450e-01],[-0.69159019  0.00846517 -0.01477667  0.72208935],[0.46937218 0.36367741 0.32822695],[0.49679026 0.9759028  0.32208091],"[-0.2718498   0.94596898  0.44831973 -1.91625072 -1.63862014 -1.25703799
 -1.24813192]"
6,7_obj2_f09,2,7,0.9,0.17709481716156006,0.00011251182322046739,4.375106649511908,[0.46963754 0.25164437 0.2263957 ],[ 0.46968973 -0.08833279  0.23294348],[-7.09919783e-04 -1.05318916e-03 -8.30524485e-04  9.99998868e-01],[-0.69853431 -0.00421086  0.00335182  0.71555632],[0.46962574 0.36199051 0.32630536],[0.46952012 0.36202857 0.32631278],"[-0.566352    1.00812181 -0.0368434  -1.51798197 -2.05043128 -1.9479768
 -1.05085498]"
7,7_obj2_f09,10,7,0.9,0.6871335506439209,0.0002093572421034144,4.181282180638809,[0.49668801 0.24485315 0.22706273],[ 0.48999137 -0.02123513  0.23439716],[-4.04525752e-04 -1.60238717e-03  2.80463602e-03  9.99994695e-01],[-0.68707001 -0.02135031  0.00802655  0.72623312],[0.49542189 0.35625279 0.32851267],[0.49549314 0.35605609 0.32850468],"[-0.53164065  1.00652197  0.1084247  -1.55833513 -2.0258106  -1.82339467
 -1.03505258]"
8,7_obj2_f09,8,7,0.9,0.5880504250526428,9.572618683208203e-05,4.205386507630891,[0.48991871 0.25827694 0.22686362],[ 0.47956756 -0.02549917  0.24057341],[-0.00101184 -0.00222    -0.01447916  0.99989218],[-0.68900454 -0.01262655  0.01122964  0.72456002],[0.48863852 0.36961496 0.3283022 ],[0.48861548 0.36969998 0.32826474],"[-0.52564806  0.97797375  0.06524805 -1.58890317 -2.01998348 -1.84843876
 -1.0356549 ]"
9,7_obj2_f09,9,7,0.9,1.0017205476760864,4.747988864692597e-05,4.159259638012471,[0.49843961 0.2398328  0.22711602],[0.50015432 0.11560491 0.23060302],[-5.86468726e-04 -1.81211671e-03 -3.85528966e-03  9.99990761e-01],[-0.68011355 -0.01061873  0.00409124  0.73301846],[0.49729449 0.35105583 0.32847571],[0.49730772 0.35103282 0.32851508],"[-0.41932929  0.99087974  0.28034332 -1.69344738 -1.88871931 -1.56251367
 -1.0573388 ]"
