Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,6_obj1_f10,15,7,1,0.0009505985071882606,0.0005737304144202671,4.870551808532326,[0.48762044 0.09486718 0.23052439],[ 0.48792297 -0.56164855  0.23874281],[-6.85997540e-04 -6.24725176e-03 -6.99658573e-01  7.14449704e-01],[0.71301001 0.00707028 0.00478265 0.70110184],[0.51763028 0.19484788 0.2905224 ],[0.51750869 0.19540809 0.29054579],"[-0.35671441  1.03978023 -0.36077227 -1.46709203  1.26649941 -0.99495624
  1.07947612]"
1,6_obj1_f10,16,7,1,0.9333183765411377,0.6920471444216445,4.170448772369001,[0.49626598 0.09639622 0.23039335],[ 0.51750988 -0.25247294  0.21413238],[-6.48861111e-04 -7.90644623e-03 -7.04627752e-01  7.09532797e-01],[ 7.17506886e-01  5.52172074e-04 -4.61750478e-03  6.96535885e-01],[0.52558804 0.19800203 0.29174119],[0.4880684  0.88899702 0.28485301],"[ 0.00509252  0.95348656 -0.0489884  -1.68614365  1.58835197 -1.50049435
  1.05982151]"
2,6_obj1_f10,14,7,1,0.9460167288780212,0.7260127484032006,4.176704411784842,[0.46011776 0.10416006 0.23013121],[ 0.47323206 -0.24586272  0.20414966],[ 0.00074509 -0.00753205 -0.7174558   0.69656295],[ 7.12939560e-01  4.40592458e-03 -7.35635840e-05  7.01211631e-01],[0.48918042 0.20591204 0.29151472],[0.45360368 0.93101656 0.28428742],"[ 0.02054659  0.93111609 -0.05106676 -1.82504993  1.57675383 -1.50988111
  1.17834574]"
3,6_obj1_f10,11,7,1,0.747539758682251,7.996351861406878e-05,4.256646579766854,[0.48273292 0.13032672 0.22973835],[ 0.51134306 -0.38851324  0.20618941],[ 6.66084874e-04 -6.07189909e-03 -7.02242076e-01  7.11912036e-01],[ 0.71149153 -0.00228864  0.01374531  0.70255649],[0.51247722 0.23093972 0.2900663 ],[0.51247138 0.23094919 0.29014549],"[-0.17964054  0.99924347 -0.14245163 -1.64217928  1.39341523 -1.32493162
  1.12401993]"
4,6_obj1_f10,3,7,1,0.95155930519104,0.7045322308982327,4.178451997733598,[0.48077479 0.13840887 0.22981796],[ 0.4790411  -0.21105924  0.2087781 ],[-0.00103562 -0.0077482  -0.70309663  0.71105134],[0.71654087 0.00145757 0.01302807 0.69742191],[0.50989449 0.2404952  0.29157758],[0.51382899 0.94497848 0.28426284],"[ 0.06699631  0.91729319 -0.01828421 -1.82133847  1.61901653 -1.54614112
  1.18381732]"
5,6_obj1_f10,6,7,1,0.9357638955116272,0.5939582698519213,4.175485348502135,[0.51589715 0.1222127  0.23007879],[ 0.53698528 -0.23050234  0.22362418],[-0.00199234 -0.00866586 -0.70326626  0.71087098],[ 0.72209734 -0.00363047 -0.00397118  0.69177055],[0.54511374 0.22476605 0.29193923],[0.51889259 0.81810993 0.28546521],"[ 0.03417835  0.95087269 -0.02133983 -1.62781619  1.62942536 -1.53570616
  1.00617323]"
6,6_obj1_f10,1,7,1,0.9496468901634216,0.6709542550621671,4.17070433021649,[0.51119554 0.12446829 0.23015597],[ 0.50050813 -0.22667062  0.21727899],[ 1.12395865e-04 -6.90303231e-03 -7.00107276e-01  7.14004278e-01],[0.71953946 0.00510832 0.0041429  0.6944204 ],[0.54059219 0.22556743 0.29143235],[0.52822649 0.89637452 0.28475812],"[ 0.05196905  0.91694606 -0.0303857  -1.75815908  1.61621855 -1.52613633
  1.10298306]"
7,6_obj1_f10,5,7,1,0.9472047090530396,0.5664475753715514,4.186620243534288,[0.50944316 0.13680229 0.2300413 ],[ 0.54123878 -0.21080583  0.22978795],[-0.0009812  -0.00538567 -0.70672971  0.70746249],[ 0.72330105 -0.00124362 -0.01605246  0.69034511],[0.5392561  0.23734935 0.29037699],[0.51706392 0.80334246 0.28566995],"[ 0.0539253   0.94771065 -0.01204271 -1.6045037   1.66047486 -1.56313529
  0.96061376]"
8,6_obj1_f10,13,7,1,0.9371170997619629,0.5461754664129614,4.180084397899446,[0.48583987 0.10707764 0.23023927],[ 0.52361214 -0.24361682  0.22456948],[-5.93487115e-04 -7.65067432e-03 -7.20133424e-01  6.93793118e-01],[ 0.72164232 -0.00327704 -0.02471239  0.6918171 ],[0.51507962 0.20864467 0.29169002],[0.53075415 0.75456762 0.28620532],"[ 0.01821195  0.9415936  -0.0447449  -1.64986507  1.63723917 -1.52002546
  0.98863612]"
9,6_obj1_f10,7,7,1,0.9573313593864441,0.6174843789456218,4.1911101121501595,[0.48685566 0.1553309  0.22961333],[ 0.51890516 -0.19809039  0.2277673 ],[-0.00200664 -0.00823817 -0.69704902  0.7169733 ],[ 0.72291142 -0.00083848 -0.01718156  0.69072658],[0.51629096 0.25691891 0.2903538 ],[0.46934339 0.87258351 0.28403062],"[ 8.10336737e-02  9.21996516e-01 -1.33564157e-04 -1.67591518e+00
  1.68235748e+00 -1.58481637e+00  1.00644306e+00]"
