Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,6_obj3_f08,4,7,0.8,0.9009274840354919,0.5731812479900997,4.17406084840047,[0.46982837 0.15786967 0.19763049],[ 0.471223   -0.17805134  0.19422404],[-7.34203204e-04  8.58523697e-03  7.57762492e-01  6.52473569e-01],[0.70671862 0.00639704 0.01206622 0.70736295],[0.49925438 0.20981666 0.25872877],[0.4540351  0.78118175 0.25290671],"[ 0.15130168  0.96202257 -0.03426158 -1.8215588   1.67865962 -1.58261918
  1.22005725]"
1,6_obj3_f08,7,7,0.8,0.0005010197055526078,5.631692746330518e-06,4.559078429636862,[0.4693087  0.13933878 0.19848979],[ 0.47696856 -0.52008253  0.1968618 ],[-0.00116688  0.00597686  0.76034826  0.64948708],[ 6.91131055e-01 -1.12226454e-03  6.61638740e-04  7.22728252e-01],[0.49939334 0.18933024 0.25858489],[0.49939445 0.18932475 0.25858554],"[-0.34602041  1.10200742 -0.2797202  -1.52421017  1.2350622  -1.17807687
  1.18027676]"
2,6_obj3_f08,6,7,0.8,0.07351633161306381,3.408098845471775e-05,4.710510934487553,[0.50453711 0.11335054 0.19883391],[ 0.51126045 -0.54593724  0.20407799],[-0.00104473  0.00739     0.7538355   0.65702081],[0.71319818 0.00090101 0.0033662  0.70095378],[0.53461361 0.16365422 0.25881761],[0.53463268 0.16365865 0.25884551],"[-0.35808433  1.11706309 -0.29667824 -1.39350254  1.30334361 -1.06180257
  1.05907939]"
3,6_obj3_f08,9,7,0.8,0.8487688899040222,0.0003008433533038075,4.165418902619783,[0.49203745 0.14198443 0.1992358 ],[ 0.51358366 -0.24953352  0.18576248],[-0.00085886  0.00631574  0.75275683  0.65826786],[ 7.07023084e-01  1.72650500e-03 -1.98269307e-04  7.07188308e-01],[0.52207965 0.19259086 0.25934541],[0.52207077 0.19234987 0.25952527],"[ 0.03217153  1.02740149 -0.07718302 -1.67423283  1.58941118 -1.50651049
  1.12647741]"
4,6_obj3_f08,1,7,0.8,0.9005337953567505,0.601771328657827,4.159827093063496,[0.48353449 0.12393399 0.19871488],[ 0.51243997 -0.21248516  0.18732287],[-0.00316434  0.0071454   0.75182468  0.65931678],[0.70404899 0.00345539 0.00316908 0.71013588],[0.51286274 0.17578894 0.25996277],[0.50973719 0.77752197 0.25393575],"[ 0.09182499  1.02419331 -0.05977198 -1.68292637  1.63392568 -1.55386771
  1.13431857]"
5,6_obj3_f08,5,7,0.8,0.1379767507314682,9.069785995124348e-05,4.603447478720956,[0.48034319 0.13821954 0.19847342],[ 0.48903728 -0.52225935  0.19524319],[-0.00147981  0.00816491  0.76623434  0.64250767],[0.70538008 0.00760096 0.00622128 0.70876122],[0.51033539 0.18877453 0.25848934],[0.5102483  0.18878306 0.25846547],"[-0.33154586  1.09784806 -0.29416952 -1.50696361  1.25194672 -1.11472916
  1.15476983]"
6,6_obj3_f08,10,7,0.8,0.8870598077774048,0.5698310355453421,4.162976302394387,[0.4837763  0.12333743 0.19845492],[ 0.49209997 -0.21560217  0.19122142],[-0.00130224  0.00668899  0.74490935  0.66713089],[0.7071439  0.00451425 0.00764577 0.70701391],[0.51333892 0.17407662 0.25964603],[0.49962187 0.74371952 0.25452584],"[ 0.0919549   0.98837085 -0.06356607 -1.75789866  1.62739868 -1.53716302
  1.17738688]"
7,6_obj3_f08,3,7,0.8,0.9093809127807617,0.5160798615350656,4.178457981565783,[0.49569902 0.17618965 0.19766048],[ 0.49304011 -0.1595231   0.20156999],[3.49753507e-04 7.36874901e-03 7.44619012e-01 6.67448938e-01],[0.70775127 0.00471886 0.00963133 0.70638025],[0.52545917 0.22766696 0.25849277],[0.48752078 0.74232793 0.25367728],"[ 0.17629478  0.96701202 -0.01552221 -1.74950359  1.70965131 -1.61822689
  1.15498075]"
8,6_obj3_f08,8,7,0.8,0.8242617249488831,9.84705442703695e-05,4.180399729225613,[0.48693916 0.11435272 0.19881827],[ 0.50596714 -0.29027507  0.1848516 ],[-0.00118961  0.00758497  0.75334245  0.65758359],[7.07044899e-01 1.85113237e-03 1.07388842e-04 7.07166255e-01],[0.51669186 0.16518639 0.25987965],[0.51673257 0.16516329 0.25979301],"[-0.01768009  1.02534362 -0.10544164 -1.69047475  1.53886278 -1.45731177
  1.14535359]"
9,6_obj3_f08,2,7,0.8,0.6516975164413452,0.0009328405583464784,4.256136350880019,[0.4814361  0.16144684 0.19811827],[ 0.52238423 -0.38836208  0.17589171],[4.40141273e-04 7.08578527e-03 7.49510705e-01 6.61954165e-01],[ 0.69890428 -0.00142064  0.00837738  0.71516472],[0.51128238 0.211943   0.25843892],[0.51095504 0.21244904 0.25915092],"[-0.17118417  1.10179339 -0.15045787 -1.56318299  1.3999402  -1.36029252
  1.14092392]"
