Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd,JointPos
0,6_obj3_f06,4,7,0.6,0.7276005148887634,0.33254140253253905,4.174451612646383,[0.49512574 0.06884891 0.20922585],[ 0.52036005 -0.27143794  0.20085509],[-0.0008511   0.00578885  0.7298224   0.68361175],[0.69819474 0.00454239 0.00592881 0.71586889],[0.52470315 0.11966878 0.26018205],[0.55237567 0.45101488 0.25491127],"[ 0.03970338  1.01452324 -0.13507258 -1.66878942  1.56789499 -1.46927784 1.11375993]"
1,6_obj3_f06,16,7,0.6,0.7365208268165588,0.29373154662843864,4.186530920371783,[0.45320952 0.17361397 0.20765351],[ 0.44473487 -0.16626155  0.22132525],[0.00107193 0.00487753 0.76051897 0.64929652],[0.7013101  0.0087948  0.00853526 0.71275097],[0.48265386 0.22450346 0.2587578 ],[0.45051345 0.51645821 0.25599438],"[ 0.21135685  0.88337777 -0.06708571 -1.91464327  1.71812205 -1.58615914 1.22131398]"
2,6_obj3_f06,11,7,0.6,0.2906886041164398,8.33528335683199e-05,4.454743034110394,[0.46851858 0.16806199 0.20786797],[ 0.47778001 -0.46268481  0.19795679],[0.00191087 0.00358685 0.74515748 0.66687614],[0.70731539 0.02125448 0.01661308 0.70638317],[0.49826291 0.21885681 0.25838959],[0.49826822 0.21886489 0.2583068 ],"[-0.24233661  1.03180306 -0.28127827 -1.66554655  1.25130264 -1.17592079 1.22015864]"
3,6_obj3_f06,7,7,0.6,0.4146742820739746,0.00028892545121053426,4.37640027126185,[0.49078688 0.14988248 0.20805894],[ 0.50961781 -0.44386381  0.1992268 ],[-0.00129494  0.00451793  0.73962492  0.6730029 ],[0.69345582 0.01379731 0.02124315 0.72005373],[0.52052122 0.20028523 0.25849965],[0.52065611 0.20005284 0.25839344],"[-0.22940707  1.06624512 -0.23284187 -1.58480541  1.29066411 -1.2502433 1.17274988]"
4,6_obj3_f06,15,7,0.6,0.6758906245231628,0.0002563483672833099,4.165442688968807,[0.46070281 0.19087207 0.20740514],[ 0.47532609 -0.22848517  0.17019947],[-2.62185407e-04  2.70251813e-03  7.49778569e-01  6.61683202e-01],[ 0.69677073  0.00133886 -0.00177273  0.71729046],[0.49006066 0.24164712 0.25866631],[0.4900181  0.24188659 0.2585853 ],"[ 0.07909403  1.04424765 -0.07221143 -1.76754908  1.62132374 -1.55257695 1.23387345]"
5,6_obj3_f06,6,7,0.6,0.7307661771774292,0.3622505290516334,4.153293343205849,[0.48510358 0.13009918 0.20846675],[ 0.4970485  -0.20806864  0.20260461],[-0.00173645  0.00588267  0.76414818  0.6450116 ],[0.69852161 0.00500141 0.01635887 0.71538442],[0.51444107 0.18130979 0.25949198],[0.47188255 0.54103714 0.25625938],"[ 0.12719397  0.9785792  -0.09146211 -1.75663109  1.63269207 -1.54158016 1.17498782]"
6,6_obj3_f06,9,7,0.6,0.7424830794334412,0.32503372178903644,4.164370246395767,[0.47964087 0.16906668 0.20798154],[ 0.49400002 -0.16913928  0.20858152],[-2.58398795e-04  5.82550140e-03  7.41875231e-01  6.70512557e-01],[0.70185047 0.00521856 0.00886875 0.71224999],[0.50943524 0.21994868 0.258407  ],[0.50185865 0.54488319 0.25574648],"[ 0.17594442  0.96062449 -0.05370203 -1.75441646  1.69621546 -1.59620576 1.14586783]"
7,6_obj3_f06,1,7,0.6,0.0007199061801657081,6.001569158241118e-05,4.693292513375865,[0.51906443 0.1084473  0.20864241],[ 0.52495527 -0.55683309  0.21136284],[0.00107774 0.00482665 0.75349122 0.65743941],[0.70021188 0.01008923 0.01559641 0.71369344],[0.54908168 0.15849322 0.25861672],[0.54907    0.15850705 0.25867394],"[-0.39662961  1.1313502  -0.26232222 -1.34750619  1.23478627 -1.08482972 1.0579766 ]"
8,6_obj3_f06,5,7,0.6,0.732103705406189,0.25552813194441304,4.156047839391392,[0.49355528 0.12010837 0.20872702],[ 0.51717049 -0.2208524   0.21845986],[-0.00197593  0.00537668  0.73953325  0.67309564],[0.70014805 0.00704815 0.00464474 0.71394777],[0.52313548 0.17091507 0.25968277],[0.54336256 0.42563304 0.25762257],"[ 0.11580422  0.96507172 -0.10579644 -1.69886581  1.63587374 -1.52836234 1.08413817]"
9,6_obj3_f06,12,7,0.6,0.22376951575279236,0.00014946197461372123,4.39910891462949,[0.47498056 0.23347749 0.20722701],[ 0.47801042 -0.40945473  0.2200328 ],[0.00211899 0.00421168 0.75352973 0.65739691],[0.71044636 0.02570989 0.02686229 0.70276839],[0.50493151 0.28353146 0.25706896],[0.50504732 0.28355023 0.25716156],"[-0.13781421  0.9489029  -0.29189024 -1.76580226  1.3076239  -1.19345006 1.21996923]"
